b2dcad48-cc22-34e9-8495-248ce6de0133,3,Software developer [at] Samozatrudniony(-a) [from] UNKNOWN [to] UNKNOWN,5
b2dcad48-cc22-34e9-8495-248ce6de0133,4,Magento backend developer [at] Baobaz [from] UNKNOWN [to] UNKNOWN,5
b2dcad48-cc22-34e9-8495-248ce6de0133,5,Magento developer / Scrum master [at] JIT Solutions sp. z o.o. [from] UNKNOWN [to] UNKNOWN,5
b2dcad48-cc22-34e9-8495-248ce6de0133,6,PHP Magento Developer / Scrum master [at] LPP S.A. [from] UNKNOWN [to] UNKNOWN,5
b2dcad48-cc22-34e9-8495-248ce6de0133,7,Magento back-end developer [at] Geschenkidee D&A GmbH [from] UNKNOWN [to] UNKNOWN,5
b2dcad48-cc22-34e9-8495-248ce6de0133,8,Senior Software Engineer [at] MONOQI [from] UNKNOWN [to] UNKNOWN,5
b2dcad48-cc22-34e9-8495-248ce6de0133,9,Senior Magento Developer [at] Amorelie [from] UNKNOWN [to] UNKNOWN,5
b2dcad48-cc22-34e9-8495-248ce6de0133,10,Senior Magento Developer [at] Amorelie [from] UNKNOWN [to] UNKNOWN,5
df22ae00-76ef-36f5-b613-f2a2782abd76,1,Intern [at] Mote Marine Laboratory [from] UNKNOWN [to] UNKNOWN,0
df22ae00-76ef-36f5-b613-f2a2782abd76,2,Intern [at] Florida Fish and Wildlife [from] UNKNOWN [to] UNKNOWN,0
df22ae00-76ef-36f5-b613-f2a2782abd76,3,Animal care [at] Save Our Seabirds [from] UNKNOWN [to] UNKNOWN,0
df22ae00-76ef-36f5-b613-f2a2782abd76,5,Gymnastic Coach [at] YMCA Sarasota [from] UNKNOWN [to] UNKNOWN,0
df22ae00-76ef-36f5-b613-f2a2782abd76,6,Veterinary Technician [at] Clark Road Animal Clinic [from] UNKNOWN [to] UNKNOWN,0
6763ef7a-07bf-3a7d-b532-def3b915eb61,2,Researcher [at] SOUTH AFRICAN DEMOCRACY EDUCATION TRUST [from] UNKNOWN [to] UNKNOWN,3
6763ef7a-07bf-3a7d-b532-def3b915eb61,3,Project Manager [at] Robben Island Museum [from] UNKNOWN [to] UNKNOWN,3
6763ef7a-07bf-3a7d-b532-def3b915eb61,5,lecturer [at] University of Fort Hare [from] UNKNOWN [to] UNKNOWN,3
7472c5e5-e757-3e3d-b2db-1673f9c47449,0,Assistant Professor [at] University of Karachi [from] UNKNOWN [to] UNKNOWN,0
7472c5e5-e757-3e3d-b2db-1673f9c47449,2,Assistant Proffesor [at] University of Karachi [from] UNKNOWN [to] UNKNOWN,0
0605a966-fe7a-3646-8244-53ab21921674,2,Research assistant [at] University of Nice [from] UNKNOWN [to] UNKNOWN,7
0605a966-fe7a-3646-8244-53ab21921674,3,Research assistant [at] Aalborg University [from] UNKNOWN [to] UNKNOWN,7
0605a966-fe7a-3646-8244-53ab21921674,4,PhD fellow [at] Aalborg University [from] UNKNOWN [to] UNKNOWN,7
0605a966-fe7a-3646-8244-53ab21921674,6,Research assistant [at] Aalborg University [from] UNKNOWN [to] UNKNOWN,7
0605a966-fe7a-3646-8244-53ab21921674,7,Treasurer [at] Aalborg Kajakklub [from] UNKNOWN [to] UNKNOWN,0
0605a966-fe7a-3646-8244-53ab21921674,8,Assistant professor [at] Aalborg University [from] UNKNOWN [to] UNKNOWN,7
0605a966-fe7a-3646-8244-53ab21921674,9,Associate Professor [at] Aalborg Universitet [from] UNKNOWN [to] UNKNOWN,7
1f18007a-579f-3abb-8348-a9eadd55e725,2,Researcher [at] Center for Social Science Research [from] UNKNOWN [to] UNKNOWN,4
1f18007a-579f-3abb-8348-a9eadd55e725,3,Finance and HR Officer [at] Foodbank South Africa [from] UNKNOWN [to] UNKNOWN,4
